12/12/2020 08:00,52.1,4.28,19.9,20.697
12/12/2020 09:00,60.7,5.55,21.2,34.5
12/12/2020 10:00,64.8,5.19,21.8,40.889
12/12/2020 11:00,65.9,5.14,22.2,44.889
12/12/2020 12:00,63.6,4.36,21.7,46.227
12/12/2020 13:00,65.2,4.21,21.4,47.237
12/12/2020 14:00,60.4,4.15,21.1,45.045
12/12/2020 15:00,59.4,4.02,21.7,40.452
12/12/2020 16:00,58.8,4.7,24.4,37.523
12/12/2020 17:00,64.9,4.2,25,31.363
12/12/2020 18:00,64.8,4.03,25,28.294
12/12/2020 19:00,65.1,3.77,24.8,25.311
12/12/2020 20:00,64.9,4.1,24.9,24.117
12/12/2020 21:00,9.3,2.68,22.7,10.276
12/12/2020 22:00,3.7,2.18,19.1,0.992
12/12/2020 23:00,NaN,NaN,NaN,3.817
13/12/2020 00:00,4,2.69,15.3,3.287
13/12/2020 01:00,3.8,2.88,14.6,1.081
13/12/2020 02:00,3.4,2.73,14,0.209
13/12/2020 03:00,3.7,2.54,14.5,0.82
13/12/2020 04:00,3.3,2.34,15.6,0.168
13/12/2020 05:00,3.5,2.37,16.6,0.041
13/12/2020 06:00,3.8,2.44,17,1.811
13/12/2020 07:00,3.8,2.79,17.7,5.978
13/12/2020 08:00,48.9,3.92,19.5,21.423
13/12/2020 09:00,59.1,4.52,20.3,37.608
13/12/2020 10:00,63.3,5.04,21,47.587
13/12/2020 11:00,65.1,5.2,21.5,49.472
13/12/2020 12:00,68.5,5.01,21.9,55.439
13/12/2020 13:00,63.3,4.92,21.6,56.859
13/12/2020 14:00,57.9,4.38,21.5,45.931
13/12/2020 15:00,53.6,4.2,21.8,39.097
13/12/2020 16:00,51.2,4.73,24.3,39.524
13/12/2020 17:00,57.7,4.87,24.9,32.831
13/12/2020 18:00,60.5,4.78,24.9,32.105
13/12/2020 19:00,60.6,5.54,25.2,32.521
13/12/2020 20:00,61.8,5.65,25.1,33.101
13/12/2020 21:00,9,3.7,21.9,15.686
13/12/2020 22:00,4,3.02,17.4,2.77
13/12/2020 23:00,NaN,NaN,NaN,1.153
14/12/2020 00:00,3.8,2.76,13.4,0.271
14/12/2020 01:00,3.5,2.68,13.3,0
14/12/2020 02:00,3.3,2.42,13.2,0
14/12/2020 03:00,3.8,2.65,14.3,0.171
14/12/2020 04:00,3.7,3.07,15.7,2.232
14/12/2020 05:00,3.8,3.19,16.6,3.802
14/12/2020 06:00,3.8,2.96,16.9,4.777
14/12/2020 07:00,3.6,3.12,17.4,6.758
14/12/2020 08:00,40.5,4.32,19.3,21.473
14/12/2020 09:00,50.5,5.3,20.4,37.909
14/12/2020 10:00,57.9,5.53,21.1,48.021
14/12/2020 11:00,65.5,5.7,21.6,59.409
14/12/2020 12:00,56.2,5.32,21.6,60.851
14/12/2020 13:00,58.3,5.28,21.9,59.579
14/12/2020 14:00,58.4,5.07,21.6,56.516
14/12/2020 15:00,66.5,5.22,22.4,44.708
14/12/2020 16:00,88.5,5.87,25.6,39.363
14/12/2020 17:00,94.2,4.87,25.7,34.388
14/12/2020 18:00,94.9,4.77,25.6,32.566
14/12/2020 19:00,94.9,4.71,25.5,30.817
14/12/2020 20:00,94.6,4.57,25.4,29.637
14/12/2020 21:00,11.7,3.25,22.9,14.621
14/12/2020 22:00,3.7,3.08,18.4,3.438
14/12/2020 23:00,NaN,NaN,NaN,2.741
15/12/2020 00:00,3.4,2.58,14,0.538
15/12/2020 01:00,3.4,2.61,14.1,0
15/12/2020 02:00,3.8,2.71,14.2,0
15/12/2020 03:00,3.8,2.69,14.8,0
15/12/2020 04:00,3.7,2.54,16.1,0
15/12/2020 05:00,3.7,3.02,17.7,0.799
15/12/2020 06:00,3.6,2.58,17.6,0.908
15/12/2020 07:00,4,2.93,18.4,4.646
15/12/2020 08:00,76.5,5.06,20.6,23.285
15/12/2020 09:00,88.8,5.89,21.6,40.715
15/12/2020 10:00,91.5,5.92,21.8,46.733
15/12/2020 11:00,93.8,4.93,22,45.735
15/12/2020 12:00,95.7,4.8,22.4,47.128
15/12/2020 13:00,98.6,5,22.4,56.077
15/12/2020 14:00,96,5.5,23,59.268
15/12/2020 15:00,87.5,5.22,22.6,51.166
15/12/2020 16:00,85.5,4.94,24.8,40.877
15/12/2020 17:00,90.7,4.15,25.2,33.783
15/12/2020 18:00,92.2,3.93,25,32.775
15/12/2020 19:00,92.5,3.93,24.8,31.169
15/12/2020 20:00,92.3,4.15,24.8,30.683
15/12/2020 21:00,11.8,3.22,22.4,15.286
15/12/2020 22:00,3.6,3.1,18.9,4.868
15/12/2020 23:00,NaN,NaN,NaN,6.164
16/12/2020 00:00,3.3,3.35,14.7,5.43
16/12/2020 01:00,3.4,3.2,14.1,4.236
16/12/2020 02:00,3.4,3.18,13.9,3.689
16/12/2020 03:00,3.6,3.03,14.1,3.563
16/12/2020 04:00,3.5,3.49,15.4,4.639
16/12/2020 05:00,3.7,4.05,16.6,7.086
16/12/2020 06:00,3.8,4,17.5,8.948
16/12/2020 07:00,3.5,4.17,17.8,9.088
16/12/2020 08:00,76.4,5.37,19.3,23.208
16/12/2020 09:00,91.8,6.04,20.5,39.278
